iteration,gpu,layer,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data,model_type,model
86,3,moe_l11,10.088607788085938,2.860160112380981,16.84454345703125,2.115040063858032,8.783616065979004,Encoder-Decoder,MegaBlocks
87,3,moe_l11,10.106207847595217,2.745536088943481,16.807392120361328,2.1879360675811768,8.7957763671875,Encoder-Decoder,MegaBlocks
88,3,moe_l11,10.113792419433594,2.523360013961792,16.859071731567383,2.0974080562591557,8.75881576538086,Encoder-Decoder,MegaBlocks
89,3,moe_l11,10.19161605834961,2.720479965209961,16.758464813232422,2.219135999679565,8.78451156616211,Encoder-Decoder,MegaBlocks
90,3,moe_l11,10.233216285705566,2.620800018310547,16.755231857299805,2.182015895843506,8.813728332519531,Encoder-Decoder,MegaBlocks
91,3,moe_l11,10.091744422912598,2.7735040187835693,16.8240966796875,2.115072011947632,8.806816101074219,Encoder-Decoder,MegaBlocks
92,3,moe_l11,10.10422420501709,2.617183923721313,16.83251190185547,2.183648109436035,8.831808090209961,Encoder-Decoder,MegaBlocks
93,3,moe_l11,10.06655979156494,2.67792010307312,16.780351638793945,2.2707839012146,8.804320335388184,Encoder-Decoder,MegaBlocks
94,3,moe_l11,10.257216453552246,2.6538240909576416,16.77190399169922,2.2434239387512207,8.730048179626465,Encoder-Decoder,MegaBlocks
95,3,moe_l11,10.095775604248049,2.897183895111084,16.812768936157227,2.2285759449005127,8.844544410705566,Encoder-Decoder,MegaBlocks
96,3,moe_l11,10.106368064880373,2.8114559650421143,16.763872146606445,2.5644800662994385,8.755135536193848,Encoder-Decoder,MegaBlocks
97,3,moe_l11,10.112095832824709,2.775520086288452,16.828447341918945,2.155263900756836,8.738656044006348,Encoder-Decoder,MegaBlocks
98,3,moe_l11,10.047904014587402,2.934432029724121,16.873119354248047,2.131232023239136,8.718367576599121,Encoder-Decoder,MegaBlocks
99,3,moe_l11,10.078911781311035,2.7280640602111816,16.75872039794922,2.180864095687866,8.872960090637207,Encoder-Decoder,MegaBlocks
0,3,moe_l11_decode,8.159551620483398,4.392064094543457,11.258463859558104,1.4219199419021606,7.4173760414123535,Encoder-Decoder,MegaBlocks
1,3,moe_l11_decode,8.153727531433105,0.6397119760513306,11.328864097595217,3.937056064605713,11.937600135803224,Encoder-Decoder,MegaBlocks
2,3,moe_l11_decode,8.169919967651367,0.4940800070762634,11.194144248962402,0.5944640040397644,7.334815979003906,Encoder-Decoder,MegaBlocks
3,3,moe_l11_decode,8.071616172790527,0.4736959934234619,11.32323169708252,0.3658559918403625,7.381984233856201,Encoder-Decoder,MegaBlocks
4,3,moe_l11_decode,8.17852783203125,0.6579840183258057,11.194432258605955,0.5669119954109192,7.272640228271484,Encoder-Decoder,MegaBlocks
5,3,moe_l11_decode,8.085151672363281,0.593887984752655,11.326047897338867,0.4280959963798523,7.307328224182129,Encoder-Decoder,MegaBlocks
6,3,moe_l11_decode,7.989855766296387,0.9086080193519592,11.32761573791504,0.4990079998970032,7.251327991485596,Encoder-Decoder,MegaBlocks
7,3,moe_l11_decode,8.07801628112793,0.8268479704856873,11.373087882995604,0.441567987203598,7.418432235717773,Encoder-Decoder,MegaBlocks
8,3,moe_l11_decode,7.969567775726318,0.9520639777183532,11.209792137145996,0.4709120094776153,7.265183925628662,Encoder-Decoder,MegaBlocks
9,3,moe_l11_decode,8.004927635192871,0.831167995929718,11.25222396850586,0.379936009645462,7.302624225616455,Encoder-Decoder,MegaBlocks
10,3,moe_l11_decode,8.025055885314941,0.7747200131416321,11.360032081604004,0.4200319945812225,7.278560161590576,Encoder-Decoder,MegaBlocks
11,3,moe_l11_decode,8.038911819458008,0.7389439940452576,11.208127975463867,0.4310399889945984,7.411007881164551,Encoder-Decoder,MegaBlocks
12,3,moe_l11_decode,8.090080261230469,0.7794560194015503,11.242207527160645,0.4599359929561615,7.334784030914307,Encoder-Decoder,MegaBlocks
13,3,moe_l11_decode,8.02297592163086,0.769760012626648,11.255999565124512,0.4961600005626678,7.302783966064453,Encoder-Decoder,MegaBlocks
14,3,moe_l11_decode,8.2390718460083,0.4991360008716583,11.252799987792969,0.8751680254936218,7.353631973266602,Encoder-Decoder,MegaBlocks
15,3,moe_l11_decode,8.034175872802734,0.4552319943904876,11.228256225585938,0.5217599868774414,7.307168006896973,Encoder-Decoder,MegaBlocks
16,3,moe_l11_decode,8.121631622314453,0.8820160031318665,11.365983963012695,0.3424960076808929,7.471680164337158,Encoder-Decoder,MegaBlocks
17,3,moe_l11_decode,8.10086441040039,0.8030400276184082,11.215167999267578,0.5455999970436096,7.364927768707275,Encoder-Decoder,MegaBlocks
18,3,moe_l11_decode,7.984479904174805,1.1808639764785769,11.29702377319336,0.5326719880104065,7.269055843353271,Encoder-Decoder,MegaBlocks
19,3,moe_l11_decode,8.118176460266113,0.6906560063362122,11.253791809082031,0.5219519734382629,7.40396785736084,Encoder-Decoder,MegaBlocks
20,3,moe_l11_decode,8.052512168884277,0.9722880125045776,11.360416412353516,0.3217599987983703,7.436672210693359,Encoder-Decoder,MegaBlocks
21,3,moe_l11_decode,8.09068775177002,0.7097920179367065,11.24454402923584,0.5034559965133667,7.477151870727539,Encoder-Decoder,MegaBlocks
22,3,moe_l11_decode,8.031359672546387,2.0027520656585693,11.349663734436035,2.3704640865325928,7.434271812438965,Encoder-Decoder,MegaBlocks
23,3,moe_l11_decode,8.265151977539062,0.721343994140625,11.37657642364502,0.3670719861984253,7.646080017089844,Encoder-Decoder,MegaBlocks
24,3,moe_l11_decode,8.17353630065918,5.715231895446777,11.39731216430664,3.888128042221069,7.528543949127197,Encoder-Decoder,MegaBlocks
25,3,moe_l11_decode,8.141023635864258,0.9543359875679016,11.381952285766602,0.4289279878139496,7.562975883483887,Encoder-Decoder,MegaBlocks
26,3,moe_l11_decode,8.193440437316895,0.584991991519928,11.425503730773926,0.8001599907875061,7.56220817565918,Encoder-Decoder,MegaBlocks
27,3,moe_l11_decode,8.030624389648438,0.7071999907493591,11.37110424041748,0.2669120132923126,7.302080154418945,Encoder-Decoder,MegaBlocks
28,3,moe_l11_decode,8.119839668273926,0.6851199865341187,11.320256233215332,0.4384320080280304,7.347519874572754,Encoder-Decoder,MegaBlocks
29,3,moe_l11_decode,8.03878402709961,1.2198079824447632,11.11241626739502,0.5275840163230896,7.320288181304932,Encoder-Decoder,MegaBlocks
30,3,moe_l11_decode,7.994847774505615,0.8234559893608093,11.244383811950684,0.4642240107059479,7.379231929779053,Encoder-Decoder,MegaBlocks
31,3,moe_l11_decode,8.227935791015625,0.5109760165214539,11.270367622375488,0.503711998462677,7.469632148742676,Encoder-Decoder,MegaBlocks
32,3,moe_l11_decode,8.104384422302246,0.6692479848861694,11.236960411071776,0.5297600030899048,7.297152042388916,Encoder-Decoder,MegaBlocks
33,3,moe_l11_decode,8.119487762451172,0.7819200158119202,11.235615730285645,0.5384320020675659,7.457888126373291,Encoder-Decoder,MegaBlocks
34,3,moe_l11_decode,7.994112014770508,0.79612797498703,11.22815990447998,0.4624960124492645,7.25439977645874,Encoder-Decoder,MegaBlocks
35,3,moe_l11_decode,8.033920288085938,0.666047990322113,11.282976150512695,0.4758079946041107,7.422783851623535,Encoder-Decoder,MegaBlocks
36,3,moe_l11_decode,8.035008430480957,0.65801602602005,11.172639846801758,0.5092160105705261,7.330751895904541,Encoder-Decoder,MegaBlocks
37,3,moe_l11_decode,8.229663848876953,0.6767039895057678,11.495519638061523,0.2831040024757385,7.322432041168213,Encoder-Decoder,MegaBlocks
38,3,moe_l11_decode,8.218560218811035,0.7440639734268188,11.290047645568848,0.3964479863643646,7.402751922607422,Encoder-Decoder,MegaBlocks
39,3,moe_l11_decode,8.0448637008667,0.7450559735298157,11.436927795410156,0.2602880001068115,7.350399971008301,Encoder-Decoder,MegaBlocks
40,3,moe_l11_decode,8.125760078430176,0.751583993434906,11.282048225402832,0.4731520116329193,7.396607875823975,Encoder-Decoder,MegaBlocks
41,3,moe_l11_decode,7.978528022766113,0.5052480101585388,11.108415603637695,0.5127360224723816,7.336544036865234,Encoder-Decoder,MegaBlocks
42,3,moe_l11_decode,7.978496074676514,0.9941120147705078,11.167743682861328,0.5450559854507446,7.337823867797852,Encoder-Decoder,MegaBlocks
43,3,moe_l11_decode,8.059295654296875,0.7036479711532593,11.13526439666748,0.4628159999847412,7.315775871276855,Encoder-Decoder,MegaBlocks
44,3,moe_l11_decode,8.38646411895752,0.4726080000400543,11.283583641052246,0.4310719966888428,7.373439788818359,Encoder-Decoder,MegaBlocks
45,3,moe_l11_decode,7.987296104431152,2.756927967071533,11.31328010559082,1.4616960287094116,7.254591941833496,Encoder-Decoder,MegaBlocks
46,3,moe_l11_decode,8.099648475646973,0.6555520296096802,11.351584434509276,0.3328000009059906,7.312191963195801,Encoder-Decoder,MegaBlocks
47,3,moe_l11_decode,8.222240447998047,0.6937280297279358,11.210623741149902,0.5497279763221741,7.429535865783691,Encoder-Decoder,MegaBlocks
48,3,moe_l11_decode,8.072863578796387,0.6769599914550781,11.307904243469238,0.4814079999923706,7.393695831298828,Encoder-Decoder,MegaBlocks
49,3,moe_l11_decode,8.110527992248535,0.7253440022468567,11.190688133239746,0.462911993265152,7.286367893218994,Encoder-Decoder,MegaBlocks
50,3,moe_l11_decode,8.011679649353027,0.5638719797134399,11.145695686340332,0.5214080214500427,7.373248100280762,Encoder-Decoder,MegaBlocks
51,3,moe_l11_decode,7.980832099914551,0.8915839791297913,11.176447868347168,0.4958400130271911,7.3176960945129395,Encoder-Decoder,MegaBlocks
52,3,moe_l11_decode,8.110591888427734,0.8054080009460449,11.279871940612791,0.4548160135746002,7.323232173919678,Encoder-Decoder,MegaBlocks
53,3,moe_l11_decode,8.050592422485352,0.7881919741630554,11.219584465026855,0.4222719967365265,7.318751811981201,Encoder-Decoder,MegaBlocks
54,3,moe_l11_decode,8.16528034210205,0.7379519939422607,11.178943634033203,0.5036159753799438,7.267648220062256,Encoder-Decoder,MegaBlocks
55,3,moe_l11_decode,8.033023834228516,0.8725759983062744,11.27894401550293,0.3564159870147705,7.238272190093994,Encoder-Decoder,MegaBlocks
56,3,moe_l11_decode,8.222335815429688,0.6034560203552246,11.187487602233888,0.8404480218887329,7.529759883880615,Encoder-Decoder,MegaBlocks
57,3,moe_l11_decode,8.012991905212402,0.9952639937400818,11.230303764343262,0.4229759871959686,7.243904113769531,Encoder-Decoder,MegaBlocks
58,3,moe_l11_decode,7.916575908660889,0.6857920289039612,11.038880348205566,0.529088020324707,7.410624027252197,Encoder-Decoder,MegaBlocks
59,3,moe_l11_decode,8.04793643951416,0.8167039752006531,11.1527681350708,0.5285120010375977,7.324575901031494,Encoder-Decoder,MegaBlocks
60,3,moe_l11_decode,8.032095909118652,1.1490240097045898,11.201696395874023,0.7753599882125854,7.320320129394531,Encoder-Decoder,MegaBlocks
61,3,moe_l11_decode,8.047840118408203,0.7896000146865845,11.17523193359375,0.5020800232887268,7.400576114654541,Encoder-Decoder,MegaBlocks
62,3,moe_l11_decode,7.962111949920654,1.3481279611587524,11.171104431152344,0.4704959988594055,7.371391773223877,Encoder-Decoder,MegaBlocks
63,3,moe_l11_decode,8.13145637512207,0.6520959734916687,11.207072257995604,0.4541119933128357,7.504799842834473,Encoder-Decoder,MegaBlocks
64,3,moe_l11_decode,8.025312423706055,0.719648003578186,11.322400093078612,0.3804480135440826,7.381824016571045,Encoder-Decoder,MegaBlocks
65,3,moe_l11_decode,8.095808029174805,0.6362879872322083,11.31116771697998,0.3636800050735473,7.489759922027588,Encoder-Decoder,MegaBlocks
66,3,moe_l11_decode,8.292863845825195,0.718720018863678,11.175840377807615,0.4635840058326721,7.406688213348389,Encoder-Decoder,MegaBlocks
67,3,moe_l11_decode,7.975391864776611,0.7802879810333252,11.245792388916016,0.4559679925441742,7.354015827178955,Encoder-Decoder,MegaBlocks
68,3,moe_l11_decode,8.047807693481445,0.6901119947433472,11.264415740966797,0.3912639915943146,7.370143890380859,Encoder-Decoder,MegaBlocks
69,3,moe_l11_decode,8.107328414916992,0.6695680022239685,11.205599784851074,0.4806720018386841,7.296063899993896,Encoder-Decoder,MegaBlocks
70,3,moe_l11_decode,8.231167793273926,0.7622399926185608,11.26364803314209,0.4963519871234894,7.33622407913208,Encoder-Decoder,MegaBlocks
71,3,moe_l11_decode,8.071680068969727,0.8921599984169006,11.423135757446287,0.2514880001544952,7.437248229980469,Encoder-Decoder,MegaBlocks
72,3,moe_l11_decode,8.01097583770752,0.8411840200424194,11.097248077392578,0.4308480024337768,7.391039848327637,Encoder-Decoder,MegaBlocks
73,3,moe_l11_decode,7.973343849182129,0.822048008441925,11.205439567565918,0.4396800100803375,7.259359836578369,Encoder-Decoder,MegaBlocks
74,3,moe_l11_decode,8.151935577392578,0.4927040040493011,11.163552284240724,0.4385919868946075,7.290783882141113,Encoder-Decoder,MegaBlocks
75,3,moe_l11_decode,8.101056098937988,0.8966400027275085,11.410592079162598,0.2576639950275421,7.291103839874268,Encoder-Decoder,MegaBlocks
76,3,moe_l11_decode,8.24828815460205,0.5799999833106995,11.179488182067873,0.4432959854602813,7.479455947875977,Encoder-Decoder,MegaBlocks
77,3,moe_l11_decode,8.144991874694824,1.3518400192260742,11.332575798034668,0.4631040096282959,7.361055850982666,Encoder-Decoder,MegaBlocks
78,3,moe_l11_decode,8.095487594604492,0.708512008190155,11.293312072753906,0.4638719856739044,7.582367897033691,Encoder-Decoder,MegaBlocks
79,3,moe_l11_decode,8.221887588500977,0.6504960060119629,11.277567863464355,0.3490239977836609,7.284255981445312,Encoder-Decoder,MegaBlocks
80,3,moe_l11_decode,8.042240142822266,0.7646080255508423,11.185471534729004,0.4709120094776153,7.279263973236084,Encoder-Decoder,MegaBlocks
81,3,moe_l11_decode,8.119199752807617,0.7520959973335266,11.324607849121094,0.3878400027751922,7.292992115020752,Encoder-Decoder,MegaBlocks
82,3,moe_l11_decode,7.948256015777588,0.5783360004425049,11.15014362335205,0.5040000081062317,7.270751953125,Encoder-Decoder,MegaBlocks
83,3,moe_l11_decode,8.08460807800293,0.6778879761695862,11.424799919128418,0.1988800019025802,7.289247989654541,Encoder-Decoder,MegaBlocks
84,3,moe_l11_decode,8.042431831359863,0.7025920152664185,11.195072174072266,0.3872959911823272,7.326399803161621,Encoder-Decoder,MegaBlocks
85,3,moe_l11_decode,8.059904098510742,0.7111999988555908,11.313728332519531,0.4964480102062225,7.368383884429932,Encoder-Decoder,MegaBlocks
86,3,moe_l11_decode,8.105888366699219,0.7381439805030823,11.131487846374512,0.4844799935817718,7.327455997467041,Encoder-Decoder,MegaBlocks
87,3,moe_l11_decode,8.050175666809082,1.0192320346832275,11.160415649414062,0.4721919894218445,7.267039775848389,Encoder-Decoder,MegaBlocks
88,3,moe_l11_decode,8.446911811828613,0.5041599869728088,11.23078441619873,0.6910399794578552,7.418144226074219,Encoder-Decoder,MegaBlocks
89,3,moe_l11_decode,8.11513614654541,0.7297599911689758,11.107328414916992,0.4441600143909454,7.421408176422119,Encoder-Decoder,MegaBlocks
90,3,moe_l11_decode,7.993631839752197,0.8145920038223267,11.201312065124512,0.4463360011577606,7.234528064727783,Encoder-Decoder,MegaBlocks
91,3,moe_l11_decode,8.10979175567627,0.7396799921989441,11.168992042541504,0.5344319939613342,7.415743827819824,Encoder-Decoder,MegaBlocks
92,3,moe_l11_decode,8.03548812866211,0.6997119784355164,11.217599868774414,1.3234879970550537,7.28988790512085,Encoder-Decoder,MegaBlocks
93,3,moe_l11_decode,8.214271545410156,0.4768320024013519,11.1692476272583,0.4370560050010681,7.35753583908081,Encoder-Decoder,MegaBlocks
94,3,moe_l11_decode,8.100192070007324,0.8313279747962952,11.363264083862305,0.3897919952869415,7.425951957702637,Encoder-Decoder,MegaBlocks
95,3,moe_l11_decode,8.183839797973633,0.5909759998321533,11.179264068603516,0.8223360180854797,7.28329610824585,Encoder-Decoder,MegaBlocks
96,3,moe_l11_decode,8.107263565063477,0.964672029018402,11.19654369354248,0.4440320134162903,7.298975944519043,Encoder-Decoder,MegaBlocks
97,3,moe_l11_decode,8.046272277832031,0.7452800273895264,11.208576202392578,0.3893119990825653,7.397471904754639,Encoder-Decoder,MegaBlocks
98,3,moe_l11_decode,8.0283203125,0.8787519931793213,11.206048011779783,0.5038400292396545,7.311903953552246,Encoder-Decoder,MegaBlocks
99,3,moe_l11_decode,8.334239959716797,0.4417920112609863,11.152447700500488,1.0111680030822754,7.276095867156982,Encoder-Decoder,MegaBlocks
0,3,moe_l1_decode,8.180831909179688,17.225088119506836,11.884384155273438,0.5339840054512024,7.361343860626221,Encoder-Decoder,MegaBlocks
1,3,moe_l1_decode,8.130687713623047,1.4321279525756836,11.330016136169434,0.4807359874248504,7.449503898620605,Encoder-Decoder,MegaBlocks
2,3,moe_l1_decode,8.182175636291504,2.554431915283203,11.329792022705078,0.409056007862091,7.397439956665039,Encoder-Decoder,MegaBlocks
3,3,moe_l1_decode,8.159872055053711,0.6904320120811462,11.294143676757812,0.469184011220932,7.427296161651611,Encoder-Decoder,MegaBlocks
4,3,moe_l1_decode,8.171327590942383,0.8216000199317932,11.3920316696167,0.7376959919929504,7.301887989044189,Encoder-Decoder,MegaBlocks
5,3,moe_l1_decode,8.089792251586914,0.4112640023231506,11.247039794921877,0.5072320103645325,7.434656143188477,Encoder-Decoder,MegaBlocks
6,3,moe_l1_decode,8.013440132141113,0.5223680138587952,11.318655967712402,0.4541440010070801,7.4536638259887695,Encoder-Decoder,MegaBlocks
7,3,moe_l1_decode,8.143648147583008,1.4659199714660645,11.745183944702148,0.2106239944696426,7.46124792098999,Encoder-Decoder,MegaBlocks
8,3,moe_l1_decode,8.042752265930176,0.9114559888839722,11.233183860778809,0.5847359895706177,7.479040145874023,Encoder-Decoder,MegaBlocks
9,3,moe_l1_decode,8.126336097717285,1.4272960424423218,11.375616073608398,0.3939520120620727,7.318816184997559,Encoder-Decoder,MegaBlocks
10,3,moe_l1_decode,8.018560409545898,1.1605119705200195,11.221376419067385,2.074847936630249,7.266496181488037,Encoder-Decoder,MegaBlocks
11,3,moe_l1_decode,8.096735954284668,0.9694079756736756,11.322879791259766,0.509119987487793,7.433343887329102,Encoder-Decoder,MegaBlocks
12,3,moe_l1_decode,7.972127914428711,0.9727039933204652,11.177120208740234,0.440416008234024,7.212831974029541,Encoder-Decoder,MegaBlocks
13,3,moe_l1_decode,8.04748821258545,0.7574719786643982,11.165568351745604,0.5066559910774231,7.286208152770996,Encoder-Decoder,MegaBlocks
14,3,moe_l1_decode,8.13696002960205,4.254271984100342,11.368576049804688,1.0823040008544922,7.400288105010986,Encoder-Decoder,MegaBlocks
15,3,moe_l1_decode,7.985599994659424,1.1591039896011353,11.174559593200684,0.5088000297546387,7.407135963439941,Encoder-Decoder,MegaBlocks
16,3,moe_l1_decode,8.021280288696289,1.582751989364624,11.20809555053711,0.4303359985351562,7.347807884216309,Encoder-Decoder,MegaBlocks
17,3,moe_l1_decode,7.998079776763916,0.8809279799461365,11.3571195602417,0.3734079897403717,7.351391792297363,Encoder-Decoder,MegaBlocks
18,3,moe_l1_decode,8.082528114318848,0.5443199872970581,11.413824081420898,0.3352319896221161,7.272192001342773,Encoder-Decoder,MegaBlocks
19,3,moe_l1_decode,8.00870418548584,0.7663040161132812,11.211135864257812,0.5139520168304443,7.410912036895752,Encoder-Decoder,MegaBlocks
20,3,moe_l1_decode,8.05840015411377,2.127232074737549,11.256064414978027,0.9496960043907166,7.381440162658691,Encoder-Decoder,MegaBlocks
21,3,moe_l1_decode,8.009632110595703,0.724128007888794,11.390463829040527,0.2842560112476349,7.348959922790527,Encoder-Decoder,MegaBlocks
22,3,moe_l1_decode,8.083104133605957,2.1756479740142822,11.21388816833496,1.2026560306549072,7.477791786193848,Encoder-Decoder,MegaBlocks
23,3,moe_l1_decode,8.131327629089355,53.40044784545898,11.365983963012695,5.235007762908936,7.455167770385742,Encoder-Decoder,MegaBlocks
24,3,moe_l1_decode,8.1430082321167,2.126208066940308,11.235456466674805,0.6307200193405151,7.278751850128174,Encoder-Decoder,MegaBlocks
25,3,moe_l1_decode,8.144767761230469,1.9739840030670168,11.338175773620604,0.6003199815750122,7.530367851257324,Encoder-Decoder,MegaBlocks
26,3,moe_l1_decode,8.05679988861084,1.2358720302581787,11.235008239746094,0.4649600088596344,7.493375778198242,Encoder-Decoder,MegaBlocks
27,3,moe_l1_decode,30.55459213256836,0.6420480012893677,11.326848030090332,0.3968319892883301,8.654784202575684,Encoder-Decoder,MegaBlocks
28,3,moe_l1_decode,8.095552444458008,1.1371840238571167,11.432479858398438,0.3516480028629303,7.370368003845215,Encoder-Decoder,MegaBlocks
29,3,moe_l1_decode,8.258336067199707,1.779647946357727,11.307744026184082,0.5176960229873657,7.396416187286377,Encoder-Decoder,MegaBlocks
30,3,moe_l1_decode,8.182463645935059,1.4956159591674805,11.190112113952637,0.7186560034751892,7.390336036682129,Encoder-Decoder,MegaBlocks
31,3,moe_l1_decode,8.165311813354492,1.2598400115966797,11.249183654785156,0.6073600053787231,7.603424072265625,Encoder-Decoder,MegaBlocks
32,3,moe_l1_decode,8.100895881652832,0.8489279747009277,11.33033561706543,0.374783992767334,7.360288143157959,Encoder-Decoder,MegaBlocks
33,3,moe_l1_decode,7.997759819030762,0.8425599932670593,11.695775985717772,0.2188159972429275,7.385727882385254,Encoder-Decoder,MegaBlocks
34,3,moe_l1_decode,8.036352157592773,0.8023679852485657,11.356863975524902,0.3316799998283386,7.309887886047363,Encoder-Decoder,MegaBlocks
35,3,moe_l1_decode,8.049311637878418,0.6376960277557373,11.289631843566896,0.4902079999446869,7.348703861236572,Encoder-Decoder,MegaBlocks
36,3,moe_l1_decode,8.023263931274414,2.451040029525757,11.143584251403809,0.9465919733047484,7.402912139892578,Encoder-Decoder,MegaBlocks
37,3,moe_l1_decode,8.298399925231934,0.9924799799919128,11.255999565124512,0.4719359874725342,7.39680004119873,Encoder-Decoder,MegaBlocks
38,3,moe_l1_decode,8.052032470703125,0.8736000061035156,11.33516788482666,0.3573440015316009,7.281023979187012,Encoder-Decoder,MegaBlocks
39,3,moe_l1_decode,8.149087905883789,0.8740479946136475,11.327263832092283,0.4761280119419098,7.780159950256348,Encoder-Decoder,MegaBlocks
40,3,moe_l1_decode,8.08140754699707,0.6563519835472107,11.383520126342772,0.3768959939479828,7.412703990936279,Encoder-Decoder,MegaBlocks
41,3,moe_l1_decode,8.02780818939209,0.7964479923248291,11.153504371643066,0.5483199954032898,7.364960193634033,Encoder-Decoder,MegaBlocks
42,3,moe_l1_decode,8.236000061035156,0.5675519704818726,11.264351844787598,0.4795199930667877,7.412896156311035,Encoder-Decoder,MegaBlocks
43,3,moe_l1_decode,8.2259521484375,1.208575963973999,11.19974422454834,3.1449921131134038,7.336063861846924,Encoder-Decoder,MegaBlocks
44,3,moe_l1_decode,8.157600402832031,0.8867200016975403,11.308064460754396,0.4047999978065491,7.306528091430664,Encoder-Decoder,MegaBlocks
45,3,moe_l1_decode,8.087167739868164,1.0425599813461304,11.420991897583008,0.326880007982254,7.413887977600098,Encoder-Decoder,MegaBlocks
46,3,moe_l1_decode,8.07919979095459,0.7847679853439331,11.188128471374512,0.5367040038108826,7.631519794464111,Encoder-Decoder,MegaBlocks
47,3,moe_l1_decode,8.067744255065918,0.8350080251693726,11.34943962097168,0.4156480133533478,7.42739200592041,Encoder-Decoder,MegaBlocks
48,3,moe_l1_decode,8.03286361694336,0.8537600040435791,256.5219421386719,8.82249641418457,7.407328128814697,Encoder-Decoder,MegaBlocks
49,3,moe_l1_decode,8.19324779510498,0.635424017906189,11.262271881103516,0.436735987663269,7.399871826171875,Encoder-Decoder,MegaBlocks
50,3,moe_l1_decode,8.004128456115723,0.9748799800872804,11.367232322692873,0.4017919898033142,7.378367900848389,Encoder-Decoder,MegaBlocks
51,3,moe_l1_decode,8.138912200927734,0.8538879752159119,11.37116813659668,0.3672319948673248,7.4833598136901855,Encoder-Decoder,MegaBlocks
52,3,moe_l1_decode,8.042911529541016,0.9964479804039,11.267200469970703,0.4641279876232147,7.368480205535889,Encoder-Decoder,MegaBlocks
53,3,moe_l1_decode,8.008288383483887,1.1224960088729858,11.181856155395508,0.5957120060920715,7.436895847320557,Encoder-Decoder,MegaBlocks
54,3,moe_l1_decode,7.995967864990234,0.7918720245361328,11.172863960266112,0.4639360010623932,7.319712162017822,Encoder-Decoder,MegaBlocks
55,3,moe_l1_decode,8.047455787658691,0.8379520177841187,11.329055786132812,0.4252159893512726,7.333983898162842,Encoder-Decoder,MegaBlocks
56,3,moe_l1_decode,8.034048080444336,1.3152639865875244,11.264863967895508,0.4803839921951294,7.42742395401001,Encoder-Decoder,MegaBlocks
57,3,moe_l1_decode,8.044575691223145,0.7285439968109131,11.34067153930664,0.3496640026569366,7.300320148468018,Encoder-Decoder,MegaBlocks
58,3,moe_l1_decode,8.069952011108398,0.952575981616974,11.271200180053713,0.5242239832878113,7.333216190338135,Encoder-Decoder,MegaBlocks
59,3,moe_l1_decode,8.091808319091797,0.8259199857711792,11.106368064880373,0.5306559801101685,7.241119861602783,Encoder-Decoder,MegaBlocks
60,3,moe_l1_decode,7.989696025848389,1.420672059059143,11.38864040374756,0.2049279958009719,7.332128047943115,Encoder-Decoder,MegaBlocks
61,3,moe_l1_decode,8.050944328308105,0.7678719758987427,11.476799964904783,0.2010239958763122,7.324704170227051,Encoder-Decoder,MegaBlocks
62,3,moe_l1_decode,7.953311920166016,0.8601279854774475,11.111583709716797,0.4654079973697662,7.34991979598999,Encoder-Decoder,MegaBlocks
63,3,moe_l1_decode,8.109567642211914,0.8275200128555298,11.152192115783691,0.5650560259819031,7.256671905517578,Encoder-Decoder,MegaBlocks
64,3,moe_l1_decode,7.990047931671143,1.0386240482330322,11.290656089782717,0.3497599959373474,7.221407890319824,Encoder-Decoder,MegaBlocks
65,3,moe_l1_decode,8.274527549743652,0.6509760022163391,11.206879615783691,0.5061759948730469,7.456768035888672,Encoder-Decoder,MegaBlocks
66,3,moe_l1_decode,10.295583724975586,0.5192959904670715,12.616864204406738,3.392159938812256,7.435488224029541,Encoder-Decoder,MegaBlocks
67,3,moe_l1_decode,8.010944366455078,1.0977280139923096,11.272607803344728,0.3586559891700744,7.312448024749756,Encoder-Decoder,MegaBlocks
68,3,moe_l1_decode,7.98364782333374,0.9936000108718872,11.12281608581543,0.4841920137405395,7.322912216186523,Encoder-Decoder,MegaBlocks
69,3,moe_l1_decode,8.076607704162598,0.8227840065956116,11.30681610107422,0.4773440062999725,7.441152095794678,Encoder-Decoder,MegaBlocks
70,3,moe_l1_decode,8.173983573913574,0.6196479797363281,11.313152313232422,0.3498879969120025,7.27507209777832,Encoder-Decoder,MegaBlocks
71,3,moe_l1_decode,8.26863956451416,1.48579204082489,11.357184410095217,0.3700479865074157,7.346399784088135,Encoder-Decoder,MegaBlocks
72,3,moe_l1_decode,8.17625617980957,0.7565760016441345,11.33625602722168,1.95961594581604,7.45692777633667,Encoder-Decoder,MegaBlocks
73,3,moe_l1_decode,8.068896293640137,0.628063976764679,11.202495574951172,0.435615986585617,7.382719993591309,Encoder-Decoder,MegaBlocks
74,3,moe_l1_decode,8.163711547851562,0.7464320063591003,11.21446418762207,0.4505920112133026,7.294976234436035,Encoder-Decoder,MegaBlocks
75,3,moe_l1_decode,8.067168235778809,0.8293120265007019,11.343680381774902,0.5699840188026428,7.358751773834228,Encoder-Decoder,MegaBlocks
76,3,moe_l1_decode,8.053791999816895,0.8173440098762512,11.194111824035645,0.5146880149841309,7.533120155334473,Encoder-Decoder,MegaBlocks
77,3,moe_l1_decode,8.04700756072998,0.6793599724769592,11.307519912719728,0.4189760088920593,7.266464233398437,Encoder-Decoder,MegaBlocks
